HF:Financing scheme,HC:Function,HP:Provider,LOCATION:Country,TIME:Year,MSR:Value
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,AUT:Austria,2015,1701.216
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,AUT:Austria,2016,1800.402
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,AUT:Austria,2017,1854.185
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,AUT:Austria,2018,1943.708
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP1:Hospitals,AUT:Austria,2019,2008.076
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,AUT:Austria,2010,207.631
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,AUT:Austria,2011,214.833
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,AUT:Austria,2012,227.261
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,AUT:Austria,2013,234.688
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,AUT:Austria,2014,238.446
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,AUT:Austria,2015,240.422
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,AUT:Austria,2016,238.886
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,AUT:Austria,2017,236.247
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,AUT:Austria,2018,281.018
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,AUT:Austria,2019,299.105
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,BEL:Belgium,2010,435.734
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,BEL:Belgium,2011,456.769
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,BEL:Belgium,2012,485.734
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,BEL:Belgium,2013,511.807
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,BEL:Belgium,2014,536.112
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,BEL:Belgium,2015,501.637
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,BEL:Belgium,2016,548.15
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,BEL:Belgium,2017,570.151
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,BEL:Belgium,2018,599.197
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP2:Residential long-term care facilities,BEL:Belgium,2019,625.601
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUT:Austria,2010,617.92
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUT:Austria,2011,628.44
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUT:Austria,2012,652.775
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUT:Austria,2013,688.663
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUT:Austria,2014,701.892
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUT:Austria,2015,717.388
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUT:Austria,2016,759.393
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUT:Austria,2017,785.285
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUT:Austria,2018,835.002
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,AUT:Austria,2019,870.302
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,BEL:Belgium,2010,884.576
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,BEL:Belgium,2011,916.48
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,BEL:Belgium,2012,974.603
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,BEL:Belgium,2013,1011.508
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,BEL:Belgium,2014,1079.663
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,BEL:Belgium,2015,1077.527
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,BEL:Belgium,2016,1328.044
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,BEL:Belgium,2017,1372.174
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,BEL:Belgium,2018,1424.169
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP3:Providers of ambulatory health care,BEL:Belgium,2019,1333.665
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,AUT:Austria,2010,86.122
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,AUT:Austria,2011,88.551
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,AUT:Austria,2012,93.932
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,AUT:Austria,2013,97.902
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,AUT:Austria,2014,97.138
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,AUT:Austria,2015,98.687
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,AUT:Austria,2016,102.765
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,AUT:Austria,2017,104.048
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,AUT:Austria,2018,109.933
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,AUT:Austria,2019,112.055
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,BEL:Belgium,2010,71.921
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,BEL:Belgium,2011,67.754
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,BEL:Belgium,2012,84.301
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,BEL:Belgium,2013,77.536
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,BEL:Belgium,2014,73.906
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,BEL:Belgium,2015,74.951
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,BEL:Belgium,2016,78.203
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,BEL:Belgium,2017,76.913
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,BEL:Belgium,2018,75.712
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP4:Providers of ancillary services,BEL:Belgium,2019,78.255
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,AUT:Austria,2010,373.697
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,AUT:Austria,2011,383.534
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,AUT:Austria,2012,398.087
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,AUT:Austria,2013,410.443
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,AUT:Austria,2014,428.317
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,AUT:Austria,2015,444.026
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,AUT:Austria,2016,457.769
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,AUT:Austria,2017,473.041
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,AUT:Austria,2018,494.156
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP5:Retailers and other providers of medical goods,AUT:Austria,2019,510.195
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,AUT:Austria,2010,35.735
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,AUT:Austria,2011,35.128
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,AUT:Austria,2012,35.619
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,AUT:Austria,2013,36.496
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,AUT:Austria,2014,36.848
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,AUT:Austria,2015,38.993
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,AUT:Austria,2016,38.022
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,AUT:Austria,2017,38.966
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,AUT:Austria,2018,39.156
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,AUT:Austria,2019,40.307
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,BEL:Belgium,2010,29.825
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,BEL:Belgium,2011,25.313
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,BEL:Belgium,2012,32.343
HF1:Government/compulsory schemes,HCTOT:Current expenditure on health (all functions),HP6:Providers of preventive care,BEL:Belgium,2013,34.098
